  132    /H + 0  PHOTON EMISSIVITY COEFFICIENTS

  6561.9A   24  29 /FILMEM = BNDLEN /TYPE = RECOM     /INDM = 1 /ISEL=   69
 7.60E-15 5.23E-15 3.50E-15 2.19E-15 1.57E-15 9.67E-16 5.20E-16 3.42E-16
 2.18E-16 1.30E-16 8.93E-17 5.23E-17 2.64E-17 1.67E-17 1.02E-17 5.81E-18
 3.88E-18 2.19E-18 1.05E-18 6.49E-19 3.87E-19
 6.54E-13 2.97E-13 1.29E-13 8.04E-14 5.07E-14 3.10E-14 2.21E-14 1.39E-14
 7.80E-15 5.32E-15 3.53E-15 2.20E-15 1.57E-15 9.64E-16 5.16E-16 3.39E-16
 2.16E-16 1.28E-16 8.83E-17 5.17E-17 2.61E-17 1.65E-17 1.01E-17 5.75E-18
 3.84E-18 2.16E-18 1.04E-18 6.43E-19 3.84E-19
 9.05E-13 3.81E-13 1.54E-13 9.24E-14 5.65E-14 3.36E-14 2.36E-14 1.45E-14
 8.02E-15 5.42E-15 3.57E-15 2.21E-15 1.57E-15 9.61E-16 5.12E-16 3.36E-16
 2.14E-16 1.27E-16 8.73E-17 5.11E-17 2.58E-17 1.63E-17 9.99E-18 5.69E-18
 3.80E-18 2.14E-18 1.03E-18 6.37E-19 3.80E-19
 1.37E-12 5.26E-13 1.94E-13 1.11E-13 6.53E-14 3.74E-14 2.58E-14 1.55E-14
 8.34E-15 5.57E-15 3.63E-15 2.23E-15 1.57E-15 9.56E-16 5.07E-16 3.32E-16
 2.11E-16 1.25E-16 8.60E-17 5.03E-17 2.54E-17 1.61E-17 9.84E-18 5.61E-18
 3.75E-18 2.11E-18 1.02E-18 6.29E-19 3.76E-19
 2.80E-12 9.38E-13 2.94E-13 1.56E-13 8.57E-14 4.60E-14 3.04E-14 1.75E-14
 9.00E-15 5.87E-15 3.75E-15 2.25E-15 1.57E-15 9.46E-16 4.97E-16 3.24E-16
 2.05E-16 1.21E-16 8.32E-17 4.87E-17 2.46E-17 1.56E-17 9.55E-18 5.45E-18
 3.65E-18 2.06E-18 9.96E-19 6.15E-19 3.68E-19
 5.44E-12 1.63E-12 4.42E-13 2.18E-13 1.12E-13 5.68E-14 3.62E-14 1.99E-14
 9.79E-15 6.22E-15 3.88E-15 2.29E-15 1.58E-15 9.34E-16 4.84E-16 3.13E-16
 1.98E-16 1.17E-16 7.99E-17 4.67E-17 2.36E-17 1.50E-17 9.21E-18 5.27E-18
 3.53E-18 2.00E-18 9.69E-19 5.99E-19 3.59E-19
