  6581.5 A  24  24 /FILMEM = ls#c1   /TYPE = EXCIT    /INDM = 2/ISEL =   51
 2.78E-37 2.07E-29 1.72E-23 7.72E-19 1.71E-16 3.71E-14 2.62E-12 1.59E-11
 6.02E-11 1.60E-10 2.42E-10 3.14E-10 3.25E-10 3.11E-10 2.92E-10 2.69E-10
 2.50E-10 2.22E-10 1.98E-10 1.85E-10 1.72E-10 1.58E-10 1.49E-10 1.37E-10
 2.66E-37 1.95E-29 1.58E-23 6.85E-19 1.48E-16 3.10E-14 2.10E-12 1.24E-11
 4.57E-11 1.19E-10 1.77E-10 2.26E-10 2.30E-10 2.19E-10 2.05E-10 1.89E-10
 1.76E-10 1.59E-10 1.45E-10 1.38E-10 1.31E-10 1.24E-10 1.19E-10 1.12E-10
 2.51E-37 1.81E-29 1.42E-23 5.72E-19 1.17E-16 2.30E-14 1.44E-12 8.10E-12
 2.85E-11 7.11E-11 1.03E-10 1.28E-10 1.26E-10 1.17E-10 1.07E-10 9.74E-11
 8.99E-11 8.13E-11 7.64E-11 7.49E-11 7.36E-11 7.22E-11 7.12E-11 6.98E-11
 2.33E-37 1.66E-29 1.26E-23 4.70E-19 8.95E-17 1.58E-14 8.51E-13 4.37E-12
 1.42E-11 3.32E-11 4.67E-11 5.58E-11 5.21E-11 4.64E-11 4.05E-11 3.45E-11
 3.06E-11 2.63E-11 2.42E-11 2.40E-11 2.41E-11 2.45E-11 2.50E-11 2.57E-11
 2.05E-37 1.46E-29 1.11E-23 4.02E-19 7.32E-17 1.15E-14 5.11E-13 2.35E-12
 7.02E-12 1.54E-11 2.10E-11 2.45E-11 2.22E-11 1.93E-11 1.62E-11 1.31E-11
 1.10E-11 8.81E-12 7.52E-12 7.23E-12 7.14E-12 7.21E-12 7.34E-12 7.62E-12
 1.46E-37 1.08E-29 8.36E-24 3.10E-19 5.59E-17 8.06E-15 2.89E-13 1.18E-12
 3.21E-12 6.57E-12 8.73E-12 9.99E-12 8.98E-12 7.70E-12 6.33E-12 4.92E-12
 4.03E-12 3.06E-12 2.43E-12 2.24E-12 2.14E-12 2.10E-12 2.10E-12 2.15E-12
 8.12E-38 6.22E-30 5.01E-24 1.94E-19 3.61E-17 5.29E-15 1.66E-13 6.20E-13
 1.57E-12 3.05E-12 3.98E-12 4.52E-12 4.07E-12 3.48E-12 2.82E-12 2.15E-12
 1.74E-12 1.28E-12 9.66E-13 8.63E-13 8.00E-13 7.66E-13 7.60E-13 7.67E-13
 3.19E-38 2.52E-30 2.10E-24 8.44E-20 1.65E-17 2.65E-15 7.97E-14 2.81E-13
 6.83E-13 1.28E-12 1.64E-12 1.86E-12 1.68E-12 1.44E-12 1.17E-12 8.95E-13
 7.22E-13 5.31E-13 3.90E-13 3.39E-13 3.04E-13 2.82E-13 2.74E-13 2.70E-13
 1.17E-38 9.33E-31 7.89E-25 3.24E-20 6.51E-18 1.13E-15 3.46E-14 1.21E-13
 2.92E-13 5.37E-13 6.80E-13 7.65E-13 6.99E-13 6.06E-13 5.01E-13 3.91E-13
 3.21E-13 2.43E-13 1.83E-13 1.58E-13 1.41E-13 1.28E-13 1.22E-13 1.18E-13
 3.62E-39 2.91E-31 2.48E-25 1.03E-20 2.09E-18 3.79E-16 1.20E-14 4.26E-14
 1.03E-13 1.85E-13 2.31E-13 2.57E-13 2.35E-13 2.05E-13 1.72E-13 1.38E-13
 1.16E-13 9.09E-14 7.12E-14 6.31E-14 5.70E-14 5.22E-14 5.00E-14 4.79E-14
