0/6090, t=0.200031s
131/6090, t=0.402398s
132/6090, t=0.402431s
133/6090, t=0.402464s
134/6090, t=0.402498s
135/6090, t=0.402531s
136/6090, t=0.402564s
137/6090, t=0.402598s
138/6090, t=0.402631s
139/6090, t=0.402664s
140/6090, t=0.402698s
141/6090, t=0.402731s
142/6090, t=0.402764s
143/6090, t=0.402798s
144/6090, t=0.402831s
145/6090, t=0.402864s
146/6090, t=0.402898s
147/6090, t=0.402931s
148/6090, t=0.402964s
149/6090, t=0.402998s
150/6090, t=0.403031s
151/6090, t=0.403064s
152/6090, t=0.403098s
153/6090, t=0.403131s
154/6090, t=0.403164s
155/6090, t=0.403198s
156/6090, t=0.403231s
157/6090, t=0.403264s
158/6090, t=0.403298s
159/6090, t=0.403331s
160/6090, t=0.403364s
161/6090, t=0.403398s
162/6090, t=0.403431s
163/6090, t=0.403464s
164/6090, t=0.403498s
165/6090, t=0.403531s
166/6090, t=0.403564s
167/6090, t=0.403598s
168/6090, t=0.403631s
169/6090, t=0.403664s
170/6090, t=0.403698s
171/6090, t=0.403731s
172/6090, t=0.403764s
173/6090, t=0.403798s
174/6090, t=0.403831s
175/6090, t=0.403864s
176/6090, t=0.403898s
177/6090, t=0.403931s
178/6090, t=0.403964s
179/6090, t=0.403998s
180/6090, t=0.404031s
181/6090, t=0.404064s
182/6090, t=0.404098s
183/6090, t=0.404131s
184/6090, t=0.404164s
185/6090, t=0.404198s
186/6090, t=0.404231s
187/6090, t=0.404264s
188/6090, t=0.404298s
189/6090, t=0.404331s
190/6090, t=0.404364s
191/6090, t=0.404398s
192/6090, t=0.404431s
193/6090, t=0.404464s
194/6090, t=0.404498s
195/6090, t=0.404531s
196/6090, t=0.404564s
197/6090, t=0.404598s
198/6090, t=0.404631s
199/6090, t=0.404664s
200/6090, t=0.404698s
201/6090, t=0.404731s
202/6090, t=0.404764s
203/6090, t=0.404798s
204/6090, t=0.404831s
205/6090, t=0.404864s
206/6090, t=0.404898s
207/6090, t=0.404931s
208/6090, t=0.404964s
209/6090, t=0.404998s
210/6090, t=0.405031s
211/6090, t=0.405064s
212/6090, t=0.405098s
213/6090, t=0.405131s
214/6090, t=0.405164s
215/6090, t=0.405198s
216/6090, t=0.405231s
217/6090, t=0.405264s
218/6090, t=0.405298s
219/6090, t=0.405331s
220/6090, t=0.405364s
221/6090, t=0.405398s
222/6090, t=0.405431s
223/6090, t=0.405464s
224/6090, t=0.405498s
225/6090, t=0.405531s
226/6090, t=0.405564s
227/6090, t=0.405598s
228/6090, t=0.405631s
229/6090, t=0.405664s
230/6090, t=0.405698s
231/6090, t=0.405731s
232/6090, t=0.405764s
233/6090, t=0.405798s
234/6090, t=0.405831s
235/6090, t=0.405864s
236/6090, t=0.405898s
237/6090, t=0.405931s
238/6090, t=0.405964s
239/6090, t=0.405998s
240/6090, t=0.406031s
241/6090, t=0.406064s
242/6090, t=0.406098s
243/6090, t=0.406131s
244/6090, t=0.406164s
245/6090, t=0.406198s
246/6090, t=0.406231s
247/6090, t=0.406264s
248/6090, t=0.406298s
249/6090, t=0.406331s
250/6090, t=0.406364s
251/6090, t=0.406398s
252/6090, t=0.406431s
253/6090, t=0.406464s
254/6090, t=0.406498s
255/6090, t=0.406531s
256/6090, t=0.406564s
257/6090, t=0.406598s
258/6090, t=0.406631s
259/6090, t=0.406664s
260/6090, t=0.406698s
261/6090, t=0.406731s
262/6090, t=0.406764s
263/6090, t=0.406798s
264/6090, t=0.406831s
265/6090, t=0.406864s
266/6090, t=0.406898s
267/6090, t=0.406931s
268/6090, t=0.406964s
269/6090, t=0.406998s
270/6090, t=0.407031s
271/6090, t=0.407064s
272/6090, t=0.407098s
273/6090, t=0.407131s
274/6090, t=0.407164s
275/6090, t=0.407198s
276/6090, t=0.407231s
277/6090, t=0.407264s
278/6090, t=0.407298s
279/6090, t=0.407331s
280/6090, t=0.407364s
281/6090, t=0.407398s
282/6090, t=0.407431s
283/6090, t=0.407464s
284/6090, t=0.407498s
285/6090, t=0.407531s
286/6090, t=0.407564s
287/6090, t=0.407598s
288/6090, t=0.407631s
289/6090, t=0.407664s
290/6090, t=0.407698s
291/6090, t=0.407731s
292/6090, t=0.407764s
293/6090, t=0.407798s
294/6090, t=0.407831s
295/6090, t=0.407864s
296/6090, t=0.407898s
297/6090, t=0.407931s
298/6090, t=0.407964s
299/6090, t=0.407998s
300/6090, t=0.408031s
301/6090, t=0.408064s
302/6090, t=0.408098s
303/6090, t=0.408131s
304/6090, t=0.408164s
305/6090, t=0.408198s
306/6090, t=0.408231s
307/6090, t=0.408264s
308/6090, t=0.408298s
309/6090, t=0.408331s
310/6090, t=0.408364s
311/6090, t=0.408398s
312/6090, t=0.408431s
313/6090, t=0.408464s
314/6090, t=0.408498s
315/6090, t=0.408531s
316/6090, t=0.408564s
317/6090, t=0.408598s
318/6090, t=0.408631s
319/6090, t=0.408664s
320/6090, t=0.408698s
321/6090, t=0.408731s
322/6090, t=0.408764s
323/6090, t=0.408798s
324/6090, t=0.408831s
325/6090, t=0.408864s
326/6090, t=0.408898s
327/6090, t=0.408931s
328/6090, t=0.408964s
329/6090, t=0.408998s
330/6090, t=0.409031s
331/6090, t=0.409064s
332/6090, t=0.409098s
333/6090, t=0.409131s
334/6090, t=0.409164s
335/6090, t=0.409198s
336/6090, t=0.409231s
337/6090, t=0.409264s
338/6090, t=0.409298s
339/6090, t=0.409331s
340/6090, t=0.409364s
341/6090, t=0.409398s
342/6090, t=0.409431s
343/6090, t=0.409464s
344/6090, t=0.409498s
345/6090, t=0.409531s
346/6090, t=0.409564s
347/6090, t=0.409598s
348/6090, t=0.409631s
349/6090, t=0.409664s
350/6090, t=0.409698s
351/6090, t=0.409731s
352/6090, t=0.409764s
353/6090, t=0.409798s
354/6090, t=0.409831s
355/6090, t=0.409864s
356/6090, t=0.409898s
357/6090, t=0.409931s
358/6090, t=0.409964s
359/6090, t=0.409998s
360/6090, t=0.410031s
361/6090, t=0.410064s
362/6090, t=0.410098s
363/6090, t=0.410131s
364/6090, t=0.410164s
365/6090, t=0.410198s
366/6090, t=0.410231s
367/6090, t=0.410264s
368/6090, t=0.410298s
369/6090, t=0.410331s
370/6090, t=0.410364s
371/6090, t=0.410398s
372/6090, t=0.410431s
373/6090, t=0.410464s
374/6090, t=0.410498s
375/6090, t=0.410531s
376/6090, t=0.410564s
377/6090, t=0.410598s
378/6090, t=0.410631s
379/6090, t=0.410664s
380/6090, t=0.410698s
381/6090, t=0.410731s
382/6090, t=0.410764s
383/6090, t=0.410798s
384/6090, t=0.410831s
385/6090, t=0.410864s
386/6090, t=0.410898s
387/6090, t=0.410931s
388/6090, t=0.410964s
389/6090, t=0.410998s
390/6090, t=0.411031s
391/6090, t=0.411064s
392/6090, t=0.411098s
393/6090, t=0.411131s
394/6090, t=0.411164s
395/6090, t=0.411198s
396/6090, t=0.411231s
397/6090, t=0.411264s
398/6090, t=0.411298s
399/6090, t=0.411331s
400/6090, t=0.411364s
401/6090, t=0.411398s
402/6090, t=0.411431s
403/6090, t=0.411464s
404/6090, t=0.411498s
405/6090, t=0.411531s
406/6090, t=0.411564s
407/6090, t=0.411598s
408/6090, t=0.411631s
409/6090, t=0.411664s
410/6090, t=0.411698s
411/6090, t=0.411731s
412/6090, t=0.411764s
413/6090, t=0.411798s
414/6090, t=0.411831s
415/6090, t=0.411864s
416/6090, t=0.411898s
417/6090, t=0.411931s
418/6090, t=0.411964s
419/6090, t=0.411998s
420/6090, t=0.412031s
421/6090, t=0.412064s
422/6090, t=0.412098s
423/6090, t=0.412131s
424/6090, t=0.412164s
425/6090, t=0.412198s
426/6090, t=0.412231s
427/6090, t=0.412264s
428/6090, t=0.412298s
429/6090, t=0.412331s
430/6090, t=0.412364s
431/6090, t=0.412398s
432/6090, t=0.412431s
433/6090, t=0.412464s
434/6090, t=0.412498s
435/6090, t=0.412531s
436/6090, t=0.412564s
437/6090, t=0.412598s
438/6090, t=0.412631s
439/6090, t=0.412664s
440/6090, t=0.412698s
441/6090, t=0.412731s
442/6090, t=0.412764s
443/6090, t=0.412798s
444/6090, t=0.412831s
445/6090, t=0.412864s
446/6090, t=0.412898s
447/6090, t=0.412931s
448/6090, t=0.412964s
449/6090, t=0.412998s
450/6090, t=0.413031s
451/6090, t=0.413064s
452/6090, t=0.413098s
453/6090, t=0.413131s
454/6090, t=0.413164s
455/6090, t=0.413198s
456/6090, t=0.413231s
457/6090, t=0.413264s
458/6090, t=0.413298s
459/6090, t=0.413331s
460/6090, t=0.413364s
461/6090, t=0.413398s
462/6090, t=0.413431s
463/6090, t=0.413464s
464/6090, t=0.413498s
465/6090, t=0.413531s
466/6090, t=0.413564s
467/6090, t=0.413598s
468/6090, t=0.413631s
469/6090, t=0.413664s
470/6090, t=0.413698s
471/6090, t=0.413731s
472/6090, t=0.413764s
473/6090, t=0.413798s
474/6090, t=0.413831s
475/6090, t=0.413864s
476/6090, t=0.413898s
477/6090, t=0.413931s
478/6090, t=0.413964s
479/6090, t=0.413998s
480/6090, t=0.414031s
481/6090, t=0.414064s
482/6090, t=0.414098s
483/6090, t=0.414131s
484/6090, t=0.414164s
485/6090, t=0.414198s
486/6090, t=0.414231s
487/6090, t=0.414264s
488/6090, t=0.414298s
489/6090, t=0.414331s
490/6090, t=0.414364s
491/6090, t=0.414398s
492/6090, t=0.414431s
493/6090, t=0.414464s
494/6090, t=0.414498s
495/6090, t=0.414531s
496/6090, t=0.414564s
497/6090, t=0.414598s
498/6090, t=0.414631s
499/6090, t=0.414664s
500/6090, t=0.414698s
501/6090, t=0.414731s
502/6090, t=0.414764s
503/6090, t=0.414798s
504/6090, t=0.414831s
505/6090, t=0.414864s
506/6090, t=0.414898s
507/6090, t=0.414931s
508/6090, t=0.414964s
509/6090, t=0.414998s
510/6090, t=0.415031s
511/6090, t=0.415064s
512/6090, t=0.415098s
513/6090, t=0.415131s
514/6090, t=0.415164s
515/6090, t=0.415198s
516/6090, t=0.415231s
517/6090, t=0.415264s
518/6090, t=0.415298s
519/6090, t=0.415331s
520/6090, t=0.415364s
521/6090, t=0.415398s
522/6090, t=0.415431s
523/6090, t=0.415464s
524/6090, t=0.415498s
525/6090, t=0.415531s
526/6090, t=0.415564s
527/6090, t=0.415598s
528/6090, t=0.415631s
529/6090, t=0.415664s
530/6090, t=0.415698s
531/6090, t=0.415731s
532/6090, t=0.415764s
533/6090, t=0.415798s
534/6090, t=0.415831s
535/6090, t=0.415864s
536/6090, t=0.415898s
537/6090, t=0.415931s
538/6090, t=0.415964s
539/6090, t=0.415998s
540/6090, t=0.416031s
541/6090, t=0.416064s
542/6090, t=0.416098s
543/6090, t=0.416131s
544/6090, t=0.416164s
545/6090, t=0.416198s
546/6090, t=0.416231s
547/6090, t=0.416264s
548/6090, t=0.416298s
549/6090, t=0.416331s
550/6090, t=0.416364s
551/6090, t=0.416398s
552/6090, t=0.416431s
553/6090, t=0.416464s
554/6090, t=0.416498s
555/6090, t=0.416531s
556/6090, t=0.416564s
557/6090, t=0.416598s
558/6090, t=0.416631s
559/6090, t=0.416664s
560/6090, t=0.416698s
561/6090, t=0.416731s
562/6090, t=0.416764s
563/6090, t=0.416798s
564/6090, t=0.416831s
565/6090, t=0.416864s
566/6090, t=0.416898s
567/6090, t=0.416931s
568/6090, t=0.416964s
569/6090, t=0.416998s
570/6090, t=0.417031s
571/6090, t=0.417064s
572/6090, t=0.417098s
573/6090, t=0.417131s
574/6090, t=0.417164s
575/6090, t=0.417198s
576/6090, t=0.417231s
577/6090, t=0.417264s
578/6090, t=0.417298s
579/6090, t=0.417331s
580/6090, t=0.417364s
581/6090, t=0.417398s
582/6090, t=0.417431s
583/6090, t=0.417464s
584/6090, t=0.417498s
585/6090, t=0.417531s
586/6090, t=0.417564s
587/6090, t=0.417598s
588/6090, t=0.417631s
589/6090, t=0.417664s
590/6090, t=0.417698s
591/6090, t=0.417731s
592/6090, t=0.417764s
593/6090, t=0.417798s
594/6090, t=0.417831s
595/6090, t=0.417864s
596/6090, t=0.417898s
597/6090, t=0.417931s
598/6090, t=0.417964s
599/6090, t=0.417998s
600/6090, t=0.418031s
601/6090, t=0.418064s
602/6090, t=0.418098s
603/6090, t=0.418131s
604/6090, t=0.418164s
605/6090, t=0.418198s
606/6090, t=0.418231s
607/6090, t=0.418264s
608/6090, t=0.418298s
609/6090, t=0.418331s
610/6090, t=0.418364s
611/6090, t=0.418398s
612/6090, t=0.418431s
613/6090, t=0.418464s
614/6090, t=0.418498s
615/6090, t=0.418531s
616/6090, t=0.418564s
617/6090, t=0.418598s
618/6090, t=0.418631s
619/6090, t=0.418664s
620/6090, t=0.418698s
621/6090, t=0.418731s
622/6090, t=0.418764s
623/6090, t=0.418798s
624/6090, t=0.418831s
625/6090, t=0.418864s
626/6090, t=0.418898s
627/6090, t=0.418931s
628/6090, t=0.418964s
629/6090, t=0.418998s
630/6090, t=0.419031s
631/6090, t=0.419064s
632/6090, t=0.419098s
633/6090, t=0.419131s
634/6090, t=0.419164s
635/6090, t=0.419198s
636/6090, t=0.419231s
637/6090, t=0.419264s
638/6090, t=0.419298s
639/6090, t=0.419331s
640/6090, t=0.419364s
641/6090, t=0.419398s
642/6090, t=0.419431s
643/6090, t=0.419464s
644/6090, t=0.419498s
645/6090, t=0.419531s
646/6090, t=0.419564s
647/6090, t=0.419598s
648/6090, t=0.419631s
649/6090, t=0.419664s
650/6090, t=0.419698s
651/6090, t=0.419731s
652/6090, t=0.419764s
653/6090, t=0.419798s
654/6090, t=0.419831s
655/6090, t=0.419864s
656/6090, t=0.419898s
657/6090, t=0.419931s
658/6090, t=0.419964s
659/6090, t=0.419998s
660/6090, t=0.420031s
661/6090, t=0.420064s
662/6090, t=0.420098s
663/6090, t=0.420131s
664/6090, t=0.420164s
665/6090, t=0.420198s
666/6090, t=0.420231s
667/6090, t=0.420264s
668/6090, t=0.420298s
669/6090, t=0.420331s
670/6090, t=0.420364s
671/6090, t=0.420398s
672/6090, t=0.420431s
673/6090, t=0.420464s
674/6090, t=0.420498s
675/6090, t=0.420531s
676/6090, t=0.420564s
677/6090, t=0.420598s
678/6090, t=0.420631s
679/6090, t=0.420664s
680/6090, t=0.420698s
681/6090, t=0.420731s
682/6090, t=0.420764s
683/6090, t=0.420798s
684/6090, t=0.420831s
685/6090, t=0.420864s
686/6090, t=0.420898s
687/6090, t=0.420931s
688/6090, t=0.420964s
689/6090, t=0.420998s
690/6090, t=0.421031s
691/6090, t=0.421064s
692/6090, t=0.421098s
693/6090, t=0.421131s
694/6090, t=0.421164s
695/6090, t=0.421198s
696/6090, t=0.421231s
697/6090, t=0.421264s
698/6090, t=0.421298s
699/6090, t=0.421331s
700/6090, t=0.421364s
701/6090, t=0.421398s
702/6090, t=0.421431s
703/6090, t=0.421464s
704/6090, t=0.421498s
705/6090, t=0.421531s
706/6090, t=0.421564s
707/6090, t=0.421598s
708/6090, t=0.421631s
709/6090, t=0.421664s
710/6090, t=0.421698s
711/6090, t=0.421731s
712/6090, t=0.421764s
713/6090, t=0.421798s
714/6090, t=0.421831s
715/6090, t=0.421864s
716/6090, t=0.421898s
717/6090, t=0.421931s
718/6090, t=0.421964s
719/6090, t=0.421998s
720/6090, t=0.422031s
721/6090, t=0.422064s
722/6090, t=0.422098s
723/6090, t=0.422131s
724/6090, t=0.422164s
725/6090, t=0.422198s
726/6090, t=0.422231s
727/6090, t=0.422264s
728/6090, t=0.422298s
729/6090, t=0.422331s
730/6090, t=0.422364s
731/6090, t=0.422398s
732/6090, t=0.422431s
733/6090, t=0.422464s
734/6090, t=0.422498s
735/6090, t=0.422531s
736/6090, t=0.422564s
737/6090, t=0.422598s
738/6090, t=0.422631s
739/6090, t=0.422664s
740/6090, t=0.422698s
741/6090, t=0.422731s
742/6090, t=0.422764s
743/6090, t=0.422798s
744/6090, t=0.422831s
745/6090, t=0.422864s
746/6090, t=0.422898s
747/6090, t=0.422931s
748/6090, t=0.422964s
749/6090, t=0.422998s
750/6090, t=0.423031s
751/6090, t=0.423064s
752/6090, t=0.423098s
753/6090, t=0.423131s
754/6090, t=0.423164s
755/6090, t=0.423198s
756/6090, t=0.423231s
757/6090, t=0.423264s
758/6090, t=0.423298s
759/6090, t=0.423331s
760/6090, t=0.423364s
761/6090, t=0.423398s
762/6090, t=0.423431s
763/6090, t=0.423464s
764/6090, t=0.423498s
765/6090, t=0.423531s
766/6090, t=0.423564s
767/6090, t=0.423598s
768/6090, t=0.423631s
769/6090, t=0.423664s
770/6090, t=0.423698s
771/6090, t=0.423731s
772/6090, t=0.423764s
773/6090, t=0.423798s
774/6090, t=0.423831s
775/6090, t=0.423864s
776/6090, t=0.423898s
777/6090, t=0.423931s
778/6090, t=0.423964s
779/6090, t=0.423998s
780/6090, t=0.424031s
781/6090, t=0.424064s
782/6090, t=0.424098s
783/6090, t=0.424131s
784/6090, t=0.424164s
785/6090, t=0.424198s
786/6090, t=0.424231s
787/6090, t=0.424264s
788/6090, t=0.424298s
789/6090, t=0.424331s
790/6090, t=0.424364s
791/6090, t=0.424398s
792/6090, t=0.424431s
793/6090, t=0.424464s
794/6090, t=0.424498s
795/6090, t=0.424531s
796/6090, t=0.424564s
797/6090, t=0.424598s
798/6090, t=0.424631s
799/6090, t=0.424664s
800/6090, t=0.424698s
801/6090, t=0.424731s
802/6090, t=0.424764s
803/6090, t=0.424798s
804/6090, t=0.424831s
805/6090, t=0.424864s
806/6090, t=0.424898s
807/6090, t=0.424931s
808/6090, t=0.424964s
809/6090, t=0.424998s
810/6090, t=0.425031s
811/6090, t=0.425064s
812/6090, t=0.425098s
813/6090, t=0.425131s
814/6090, t=0.425164s
815/6090, t=0.425198s
816/6090, t=0.425231s
817/6090, t=0.425264s
818/6090, t=0.425298s
819/6090, t=0.425331s
820/6090, t=0.425364s
821/6090, t=0.425398s
822/6090, t=0.425431s
823/6090, t=0.425464s
824/6090, t=0.425498s
825/6090, t=0.425531s
826/6090, t=0.425564s
827/6090, t=0.425598s
828/6090, t=0.425631s
829/6090, t=0.425664s
830/6090, t=0.425698s
831/6090, t=0.425731s
832/6090, t=0.425764s
833/6090, t=0.425798s
834/6090, t=0.425831s
835/6090, t=0.425864s
836/6090, t=0.425898s
837/6090, t=0.425931s
838/6090, t=0.425964s
839/6090, t=0.425998s
840/6090, t=0.426031s
841/6090, t=0.426064s
842/6090, t=0.426098s
843/6090, t=0.426131s
844/6090, t=0.426164s
845/6090, t=0.426198s
846/6090, t=0.426231s
847/6090, t=0.426264s
848/6090, t=0.426298s
849/6090, t=0.426331s
850/6090, t=0.426364s
851/6090, t=0.426398s
852/6090, t=0.426431s
853/6090, t=0.426464s
854/6090, t=0.426498s
855/6090, t=0.426531s
856/6090, t=0.426564s
857/6090, t=0.426598s
858/6090, t=0.426631s
859/6090, t=0.426664s
860/6090, t=0.426698s
861/6090, t=0.426731s
862/6090, t=0.426764s
863/6090, t=0.426798s
864/6090, t=0.426831s
865/6090, t=0.426864s
866/6090, t=0.426898s
867/6090, t=0.426931s
868/6090, t=0.426964s
869/6090, t=0.426998s
870/6090, t=0.427031s
871/6090, t=0.427064s
872/6090, t=0.427098s
873/6090, t=0.427131s
874/6090, t=0.427164s
875/6090, t=0.427198s
876/6090, t=0.427231s
877/6090, t=0.427264s
878/6090, t=0.427298s
879/6090, t=0.427331s
880/6090, t=0.427364s
881/6090, t=0.427398s
882/6090, t=0.427431s
883/6090, t=0.427464s
884/6090, t=0.427498s
885/6090, t=0.427531s
886/6090, t=0.427564s
887/6090, t=0.427598s
888/6090, t=0.427631s
889/6090, t=0.427664s
890/6090, t=0.427698s
891/6090, t=0.427731s
892/6090, t=0.427764s
893/6090, t=0.427798s
894/6090, t=0.427831s
895/6090, t=0.427864s
896/6090, t=0.427898s
897/6090, t=0.427931s
898/6090, t=0.427964s
899/6090, t=0.427998s
900/6090, t=0.428031s
901/6090, t=0.428064s
902/6090, t=0.428098s
903/6090, t=0.428131s
904/6090, t=0.428164s
905/6090, t=0.428198s
906/6090, t=0.428231s
907/6090, t=0.428264s
908/6090, t=0.428298s
909/6090, t=0.428331s
910/6090, t=0.428364s
911/6090, t=0.428398s
912/6090, t=0.428431s
913/6090, t=0.428464s
914/6090, t=0.428498s
915/6090, t=0.428531s
916/6090, t=0.428564s
917/6090, t=0.428598s
918/6090, t=0.428631s
919/6090, t=0.428664s
920/6090, t=0.428698s
921/6090, t=0.428731s
922/6090, t=0.428764s
923/6090, t=0.428798s
924/6090, t=0.428831s
925/6090, t=0.428864s
926/6090, t=0.428898s
927/6090, t=0.428931s
928/6090, t=0.428964s
929/6090, t=0.428998s
930/6090, t=0.429031s
931/6090, t=0.429064s
932/6090, t=0.429098s
933/6090, t=0.429131s
934/6090, t=0.429164s
935/6090, t=0.429198s
936/6090, t=0.429231s
937/6090, t=0.429264s
938/6090, t=0.429298s
939/6090, t=0.429331s
940/6090, t=0.429364s
941/6090, t=0.429398s
942/6090, t=0.429431s
943/6090, t=0.429464s
944/6090, t=0.429498s
945/6090, t=0.429531s
946/6090, t=0.429564s
947/6090, t=0.429598s
948/6090, t=0.429631s
949/6090, t=0.429664s
950/6090, t=0.429698s
951/6090, t=0.429731s
952/6090, t=0.429764s
953/6090, t=0.429798s
954/6090, t=0.429831s
955/6090, t=0.429864s
956/6090, t=0.429898s
957/6090, t=0.429931s
958/6090, t=0.429964s
959/6090, t=0.429998s
960/6090, t=0.430031s
961/6090, t=0.430064s
962/6090, t=0.430098s
963/6090, t=0.430131s
964/6090, t=0.430164s
965/6090, t=0.430198s
966/6090, t=0.430231s
967/6090, t=0.430264s
968/6090, t=0.430298s
969/6090, t=0.430331s
970/6090, t=0.430364s
971/6090, t=0.430398s
972/6090, t=0.430431s
973/6090, t=0.430464s
974/6090, t=0.430498s
975/6090, t=0.430531s
976/6090, t=0.430564s
977/6090, t=0.430598s
978/6090, t=0.430631s
979/6090, t=0.430664s
980/6090, t=0.430698s
981/6090, t=0.430731s
982/6090, t=0.430764s
983/6090, t=0.430798s
984/6090, t=0.430831s
985/6090, t=0.430864s
986/6090, t=0.430898s
987/6090, t=0.430931s
988/6090, t=0.430964s
989/6090, t=0.430998s
990/6090, t=0.431031s
991/6090, t=0.431064s
992/6090, t=0.431098s
993/6090, t=0.431131s
994/6090, t=0.431164s
995/6090, t=0.431198s
996/6090, t=0.431231s
997/6090, t=0.431264s
998/6090, t=0.431298s
999/6090, t=0.431331s
1000/6090, t=0.431364s
1001/6090, t=0.431398s
1002/6090, t=0.431431s
1003/6090, t=0.431464s
1004/6090, t=0.431498s
1005/6090, t=0.431531s
1006/6090, t=0.431564s
1007/6090, t=0.431598s
1008/6090, t=0.431631s
1009/6090, t=0.431664s
1010/6090, t=0.431698s
1011/6090, t=0.431731s
1012/6090, t=0.431764s
1013/6090, t=0.431798s
1014/6090, t=0.431831s
1015/6090, t=0.431864s
1016/6090, t=0.431898s
1017/6090, t=0.431931s
1018/6090, t=0.431964s
1019/6090, t=0.431998s
1020/6090, t=0.432031s
1021/6090, t=0.432064s
1022/6090, t=0.432098s
1023/6090, t=0.432131s
1024/6090, t=0.432164s
1025/6090, t=0.432198s
1026/6090, t=0.432231s
1027/6090, t=0.432264s
1028/6090, t=0.432298s
1029/6090, t=0.432331s
1030/6090, t=0.432364s
1031/6090, t=0.432398s
1032/6090, t=0.432431s
1033/6090, t=0.432464s
1034/6090, t=0.432498s
1035/6090, t=0.432531s
1036/6090, t=0.432564s
1037/6090, t=0.432598s
1038/6090, t=0.432631s
1039/6090, t=0.432664s
1040/6090, t=0.432698s
1041/6090, t=0.432731s
1042/6090, t=0.432764s
1043/6090, t=0.432798s
1044/6090, t=0.432831s
1045/6090, t=0.432864s
1046/6090, t=0.432898s
1047/6090, t=0.432931s
1048/6090, t=0.432964s
1049/6090, t=0.432998s
1050/6090, t=0.433031s
1051/6090, t=0.433064s
1052/6090, t=0.433098s
1053/6090, t=0.433131s
1054/6090, t=0.433164s
1055/6090, t=0.433198s
1056/6090, t=0.433231s
1057/6090, t=0.433264s
1058/6090, t=0.433298s
1059/6090, t=0.433331s
1060/6090, t=0.433364s
1061/6090, t=0.433398s
1062/6090, t=0.433431s
1063/6090, t=0.433464s
1064/6090, t=0.433498s
1065/6090, t=0.433531s
1066/6090, t=0.433564s
1067/6090, t=0.433598s
1068/6090, t=0.433631s
1069/6090, t=0.433664s
