  300    /C + 1 PHOTON EMISSIVITY COEFFICIENTS/
  6581.5 A  24  24 /FILMEM = ls#c1   /TYPE = EXCIT    /INDM = 1/ISEL =    1
 1.28E+03 1.28E+04 1.28E+05 1.28E+06 1.28E+07 1.28E+08 3.84E+08 1.28E+09
 3.84E+09 1.28E+10 3.84E+10 1.28E+11 3.84E+11 1.28E+12 3.84E+12 1.28E+13
 2.46E-09 2.29E-09 2.03E-09 1.86E-09 1.68E-09 1.50E-09 1.38E-09 1.23E-09
 2.00E-49 1.00E-37 5.77E-29 3.67E-22 9.07E-19 2.16E-15 1.01E-12 1.33E-11
 8.85E-11 3.63E-10 7.07E-10 1.30E-09 1.94E-09 2.21E-09 2.35E-09 2.35E-09
 2.29E-09 2.14E-09 1.91E-09 1.76E-09 1.60E-09 1.44E-09 1.33E-09 1.19E-09
 1.62E-49 8.26E-38 4.85E-29 3.10E-22 7.65E-19 1.79E-15 8.14E-13 1.06E-11
 6.89E-11 2.79E-10 5.41E-10 9.92E-10 1.49E-09 1.72E-09 1.84E-09 1.87E-09
 1.84E-09 1.74E-09 1.59E-09 1.49E-09 1.37E-09 1.24E-09 1.16E-09 1.05E-09
 1.23E-49 6.33E-38 3.73E-29 2.38E-22 5.80E-19 1.32E-15 5.70E-13 7.15E-12
 4.50E-11 1.78E-10 3.41E-10 6.21E-10 9.38E-10 1.09E-09 1.18E-09 1.22E-09
 1.21E-09 1.17E-09 1.10E-09 1.04E-09 9.81E-10 9.10E-10 8.62E-10 7.98E-10
 9.39E-50 4.78E-38 2.79E-29 1.75E-22 4.17E-19 8.96E-16 3.47E-13 4.07E-12
 2.42E-11 9.11E-11 1.71E-10 3.06E-10 4.61E-10 5.36E-10 5.87E-10 6.09E-10
 6.10E-10 6.00E-10 5.76E-10 5.55E-10 5.30E-10 5.02E-10 4.82E-10 4.57E-10
 7.51E-50 3.84E-38 2.24E-29 1.39E-22 3.27E-19 6.53E-16 2.18E-13 2.33E-12
 1.30E-11 4.63E-11 8.49E-11 1.50E-10 2.24E-10 2.59E-10 2.84E-10 2.97E-10
 2.98E-10 2.95E-10 2.86E-10 2.77E-10 2.66E-10 2.54E-10 2.46E-10 2.35E-10
 5.16E-50 2.71E-38 1.62E-29 1.04E-22 2.44E-19 4.60E-16 1.28E-13 1.24E-12
 6.34E-12 2.14E-11 3.82E-11 6.61E-11 9.79E-11 1.13E-10 1.24E-10 1.30E-10
 1.32E-10 1.31E-10 1.28E-10 1.25E-10 1.22E-10 1.18E-10 1.15E-10 1.11E-10
 2.82E-50 1.54E-38 9.57E-30 6.40E-23 1.56E-19 3.01E-16 7.34E-14 6.42E-13
